uuid,level,name,std1_release
10-068ff568b71591aa21e9995cf9755abd,10,m_lfclk_ctrl_source,24
10-0ac87865cd94d6eaee17e3ae0a0d56d0,10,m_clock_initialized,1
10-0c56ed794a6d5894372f34ef364eeba3,10,m_low_priority_irq,2
10-11779c53cd109fb38ad7987c2d3c0196,10,m_config,12
10-12e57cfe8bd3ab37dbf7a6f0801016a7,10,m_end_callback,4
10-195c5493688f278d95efc308982e8ac6,10,m_is_hfclk_event_expected,1
10-1ad5358911c07a2e02211824e3b824e3,10,m_request,24
10-1bfc435c400f4e6ac180d6a14ae0d1fa,10,m_signal,40
10-1ce5219fbc2038210d5e846343ea6e1d,10,m_clk_initialized,1
10-1e998f1d73cf00477662a2e76f6f2a08,10,m_req_cnt_mode,1
10-1f03d93822b3cd1f1824eb7e220db2de,10,m_cal_recalibrate,1
10-22b0d88f56eb5a7bd5aea936aaab158b,10,m_sig_stop_action,1
10-2825208c902a4720c83f1775468662c3,10,m_tx_power_values,216
10-29efc7b888ee38239fb5d760972ee5e7,10,m_lfclk_accuracy_ppm,2
10-2e5b0e3babadf3a5bcae6f7f79460ed4,10,m_hfclk_ctrl_source,16
10-312b34df7f8daa8098c60cde7660a406,10,m_total_timeslot_length,4
10-400944902653cf70d14c177f4a5c37d3,10,m_rem_low_latency_requested,1
10-402455bbf262041ac433d0da91d80390,10,is_initial_running,1
10-41d5acfd54b78b85484856ebada6dde0,10,m_session_id,1
10-45302ac00417b666611bf137d4525cbc,10,m_cal_mutex,1
10-480467abf41fa7a2723fd746531fe7ce,10,m_hfclk_info,4
10-53b0934e8c5f78bc79583ded01c99e8f,10,m_temp_xo,4
10-56f2ffa9a1dfdf66765b3bdd5ceedea5,10,m_hfclk_request_counter,1
10-58235f23f48f59e1e9b5e79563bcea09,10,m_cal_state,1
10-5a853b89f54adcb747cda7a1e1e7c474,10,m_rcosc_temp_only_skip_count,1
10-5b54c0a045f179bcbbbc9abcb8b5cd4c,10,ll,2316
10-5e0646bf919bc6f2d5e466384fcfd6fe,10,m_grtc_ch_lookup,3
10-67d2cd1ce3717ccb0c34ea885ec986f3,10,m_initialized,1
10-69a436237a7bbe02e9cbb8b4903d8eb6,10,m_lowpower_config,4
10-6e03758a7176ea855eeb108699772113,10,m_grtc_active_state_cache,1
10-702818a8294e9d554acaf62faf0a4563,10,hci,96
10-706d97e6d25013c3f51fc11403f2a45f,10,m_nrf_ficr_partno,4
10-70fd899fd643225d7dc6cc85450b814f,10,m_continuous,1
10-77c0a176e54ee5f179b296099d042a97,10,sdc,51
10-78f49b3405fbf74da479299f23bba2e4,10,m_ext_clock_ctrl_registered,1
10-7c4d194fb063d2afc9cc110a27b0e80a,10,mpsl_tx_power_envelope_lookup,20
10-83d7c9538593b399f376040e20ff4fec,10,m_rem,24
10-8ae537a2899fcad4e0d3c67c9d02186d,10,m_rcosc_temp_only_skip,1
10-8da0c74b138a0966f8fbf1de686e0739,10,m_hfpll_trim_pending,1
10-97abee4bc9625b845637e186fa313f0b,10,m_sessions_list,64
10-9a9658b1a92fc26b5b1815770247bbf9,10,m_syscounter_auto_mode_enabled_before_start,1
10-a132963a6e687ff0f2753c4bf60af820,10,mp_assert_handler,4
10-a3d536579ef3d238916bf027d4bd82d9,10,m_ki32src,4
10-b3cd915d758008bd19d0f2428fbb354a,10,mm,44
10-b3ceb9b3f04f9915f386b1b46ca3123f,10,m_on_hfclk_started_callback,4
10-baac903d7083e88996faaf1112dae58a,10,m_tx_power_envelope_seqnum,1
10-bad39fe07756b6da54590eea5c265051,10,m_hfclk_app_request,1
10-bb5545daa6274812c87f717137fcd86e,10,m_stop_time_us,4
10-cde9e8dec3ca8de88aa6cf61c1c0252c,10,hal,190
10-df11bfa1e3354f788bcf11dca62d4362,10,m_session_count,1
10-dfb7fb890746933bd66f5774bc970826,10,m_tx_power_adjust_lut,55
10-e3bc211a878818b8d26241d1f024e1e6,10,m_nrf_ficr_hwrevision,4
10-e798510b2a878463eac233f92bbb5b58,10,m_mpsl_is_initialized,1
10-eb12d22b36e6165eb12cfa5b675274ea,10,m_lf_clk_source,1
10-ebe9af7d3def15d0cdda4abbd3c72003,10,m_temp_rc,4
10-edfea7760ea217afbaa0fd3f7ffc129a,10,m_soc_hal_ecb,2
10-f3dee379f3714350a7becb595cc8eae5,10,m_req_handle,1
10-fde4954fea23e6c46a549245f684f1a6,10,m_p_timeslot_contexts,4
10-fe2398a7df9000bba4d869d8cd940c0d,10,m_default_clock_cfg,8
11-25d902c24283ab8cfbac54dfa101ad31,11,src,166
11-d436eb0fd9de10b54a828ce6435f7e81,11,include,24
12-09efd43ecf836948267e55379bbf3e9f,12,ll_sched_peripheral.c,16
12-0d8a5929a84bc5a6c914f0f73520efe8,12,hal_ccm.c,6
12-1eb1e94fec3e1ecf011a02e409f77fa3,12,ll_rssi.c,19
12-25478080a00ca9a39bfe724df9519ff5,12,hal_rcs.c,148
12-296628fb044a5d5c1a8aa54f78cc22b9,12,ll_feat.c,8
12-2aa205efc2e752097d690261f7bc7ca2,12,hal_aar.c,5
12-2fe40aad9e871d1880270c3a343ffa74,12,dm_q.c,42
12-32db87e9a706f681280ad26db843d3eb,12,ll_dc_proc_power_control.c,2
12-330c953394c84d71757749b5aa0c314e,12,ll_trx_acl.c,195
12-3c91ec62b866fcfc6abf4ddcbc418566,12,mm_pdu_core.c,4
12-3e6447f9912dca81062ba680b8243dda,12,ll.c,570
12-403084bb6695fdaf4bff8461e6cda108,12,ll_event.c,69
12-43b7ecfc8851c6a36ad59d0708b63ffe,12,ll_util.c,4
12-45203115e54330be2358ed55173b30aa,12,mm_context.c,33
12-468d6ecc85404eff18622a56e6ecbf73,12,ll_prand.c,16
12-4fa64c6bf7cac829b297dc0e222230d5,12,ll_clock.c,49
12-52ad7a69257cdbc5c76b6e52415c643e,12,hal_rcs.h,24
12-6373c144b45133375c4a3d4d4e43edb2,12,mm_adv_buf.c,7
12-6ca205e87aec2d80d3c006e3fdee9d3a,12,ll_slave.c,64
12-6cbe6f59afddb247b7d570a2d2c41564,12,sdc.c,47
12-7e0bf24b4aa1dbc6562f1d596a32d30e,12,hal_rcs_tx_power.c,7
12-80d5507435aefdf79c2bd61b42beff4d,12,ll_adv_primary_timings.c,30
12-811f84fd22d3210fc2961f296ac8b675,12,hci.c,68
12-85fa024506062fbe417bd10abe78a2bd,12,ll_ctrl.c,24
12-95edca3affce2d2448557b652c629017,12,ll_privacy.c,455
12-96b7d6eaddb27d4d067e07b126fb1597,12,sdc_hci_cmd_controller_baseband.c,4
12-97512ea887c15cb654f29ced1c658234,12,ll_address.c,14
12-aa14c3641f6b63e21a18c8941a1aeb4a,12,ll_chmap.c,6
12-ad3d7a3f40d363e3595ad695e1b92a41,12,ll_adv.c,84
12-b3fc0b87de8c309d0e12a96341febc62,12,ll_sw_fal.c,6
12-bab2a0afccec8f0f31a8f20ab42d2191,12,ll_dc_proc_engine.c,540
12-bea0c5938430faa24be13ee81f47b7a0,12,ll_pdu.c,66
12-c5a137b997301454a9b51960cabd6818,12,ll_anchor_point_report.c,22
12-d3665dcda44774e655ca6dc9b85be3c6,12,sdc_soc.c,4
12-f2b7c512a623a94ec6f5502f903ef5dc,12,ll_dc_proc_enc.c,13
12-f70241403887c6c7be674c641044342c,12,hci_event_mask.c,24
12-ff1aba3879ad45909e71c33b36457ae5,12,ll_rf_path_comp.c,2
13-0279d63381d5a44ce15a92c5a1c3a50e,13,slave_conn_reset_list_elem,8
13-02a8031eeacb64b14da112bd080d2e6e,13,m_rand_on_first_adv_us,2
13-02bcbea6d00311f98cd1540a3e8c7bad,13,m_rx_pdu_length,2
13-04e12518b684294145afb88f81daf908,13,___HAL_RCS_RADIO_TX_IDLE_TO_TX_NS,6
13-06cadd02cf6225dc19f8bd43e1cdb679,13,m_conn_evt_ext_enabled,1
13-06f16c3655ea77e5f0f8c429002747c4,13,m_trx_state,1
13-074f7871e1d508614cb36a463daa028c,13,m_slave_subrating_events_to_skip_get_func,4
13-07a9905f83017cba622a1f84d77dd5ea,13,m_apr_margin,1
13-07f11ee55582fd31a1b9dcb5d2a2c8d8,13,m_public_addr_valid,1
13-09960f09617c2496ca39e30400df003d,13,m_handle_space_roof,1
13-0b1d137d73234be9293b33d774610e85,13,m_slave_term_proc_cmplt,1
13-0be02ec0936aad1fb8a97cc3c11b8d14,13,m_callback_ll_power_control_enqueue_packet,4
13-0d47c5b07fab738c281ce6d522e48fba,13,m_conn_params,8
13-0d85989e3c8f8077fbb961e284c19302,13,m_slave_rcvd_length_req_proc_cb,4
13-109366e2941d38ae47ab54bc936eb219,13,m_host_flow_control_callback,4
13-1126d7009890119ef826c966482138e3,13,m_hal_ccm_data,40
13-154524016cf5994094284fa979943055,13,mp_reset_conn_list,4
13-15458a65155cbe938982a398471d2dbe,13,m_pdu,258
13-162671af97a9d6524a2c62c07349d2ba,13,m_btle_out,68
13-168938c405d31f1a9bfff7494e1c7d2d,13,adv_reset_list_elem,8
13-1913e007dd6a06003fbaa7e39a61d0a6,13,m_event_queue_num_complete,20
13-19cc19efe81f3f7e101506e65a92f9c9,13,m_max_rx_data_payload_len,1
13-1f5ceefbf6cdec0587b2c2802d7b5fb2,13,m_adv_estimated_max_dir_event_length_us,6
13-2055ef8bad45009ca5f4800e374e0d1b,13,m_p_rx_queue,4
13-231a955cc2f2f24244cc9b19846a0cd2,13,m_apr_handling_enable,1
13-24f8aa935ae3347b6ab7daad3118f56e,13,m_ctrl_send_rcv_bit_map,2
13-2628a2b8d3e5aa7b52f6365a2f6bd717,13,m_clock_accuracy_ppm2nrf,48
13-2ad842b020437f80dbeb31fcd08bca2d,13,m_p_pdu,4
13-2ae3ae1d042bb065ed3b51fee27f2f60,13,m_power_control_set_power_for_all_phys,4
13-2b281b00369dbb399453cd1598a022c0,13,m_power_control_context_create,4
13-2be460ba32d8f3f7472c842d14314701,13,m_subrating_events_to_skip_get_func,4
13-2c8b29dd9784e3443922e497b771ce3e,13,m_shorter_conn_int_context_init,4
13-2db3da9c408f4dde667e213cdd949aa2,13,m_max_buf_size,2
13-30ac20d6efb7068632758decaccce93f,13,m_hal_ccm,6
13-328ecd296f523970b8cb8c7eed376ff7,13,m_trx_acl_packet_activity_callback,4
13-331800056c72928e5d3c732d9e5d0648,13,m_pwr_ctrl_cmd_requested,4
13-34b7e53f608bbe35b245443e1575b953,13,m_deferred_work,9
13-35ca3e437a06b3744a07597610d8497b,13,m_host_signal_handle,1
13-374db8fa9085af4cf5130c183ee8668c,13,m_mic_failed,1
13-375b0a3aba49d163d622d415921735f2,13,m_in_use,1
13-3aa13c920162bc59e1a6ce12ee329666,13,m_p_trx_acl_rx_pdu,4
13-3e5b863ef9e88399ea7d44faafb39b06,13,mp_reset_list,4
13-3e5bd89fff95d3b251d157964c805b60,13,mp_context_type,16
13-3e7cc58c82210bde538c40e606aa805e,13,m_stop_slaves,1
13-3f7df6a64ab61fca5483f39848b8e426,13,m_event_close_callback,4
13-41b6d87a05ada7c95299b6c9073e60c9,13,m_slave_setup_link_event_func,4
13-42a7b2baebcb9cf919639e9fdd8c19cb,13,m_ll_is_initialized,1
13-45932fb0922be8b12cd0221534dd0d71,13,m_controller_error_enabled,1
13-45b051bda48580bef779b7a2ca8a3c41,13,m_event_state,24
13-481670b3561ff5f20d1d235e3966057f,13,m_subrating_reject_req_func,4
13-4eb86bc109e089aa58960fce57cbe59b,13,m_process_connect_ind_func,4
13-4f90a534f554b9eed7a784c775620280,13,m_auto_initiate_dle_proc_if_required_by_host_func,4
13-52bc2d9bd8787b63edc2ebab5de5e0a2,13,m_adv_estimated_max_nonconn_event_length_us,6
13-5347d8211134312e45e3f08defed48f8,13,m_dm_q_current_in_ctrl_producer,2
13-53b5f4bbbad5eae458c7d9aa9d90991f,13,m_power_control_reject_rx_handler_slave_func,4
13-546629fddf72f0178f3f29c35d60d12a,13,m_resolution_enabled,1
13-5471925104b4a21b676a60900c2fa1fd,13,m_tx_pdu_hdr_bkp,3
13-55d33c03d1967a2b13e6de4a8a18deee,13,m_continue_callback,4
13-5738f76bca8687a6cbe13f40375a5750,13,m_tx_path_comp_db,1
13-5833ac2c0345529838ea6befbfefb716,13,m_rpa_rand_count,1
13-5a10d929be2f2e7f57a9f8ae5f2e3cca,13,m_public_address,6
13-5b891349f1344d09b73d99f855fecd8c,13,m_anchor_point_report,22
13-5e6f5cdc15dcc3c8b2ab73c492df0358,13,m_ccm_pdu,258
13-5f9734e32ed7b81817748817eb7532fe,13,m_controller_error_event_header,9
13-611b1755ffbaa68b21d3e26fd0e481ab,13,m_rx_path_comp_db,1
13-6150f0caeb5d4c47803eb6e21289ba9b,13,m_timeout_s,2
13-61a121160108d7f6b8ce6829aac8b2eb,13,m_channel_map,5
13-6344549cf716dd136fa82dc2c26911c3,13,m_p_mempools,4
13-634d3d8bde08a47b15661017696b6238,13,m_event_queue,20
13-63b1e88ccd941100e5cc022c3df8ac21,13,m_aar_resolved_index,2
13-64abda1344c2bfddcf31b9d8985b0236,13,___HAL_RCS_RADIO_TX_END_TO_CARRIER_NS,6
13-66ebadb2bddadd286835c6fe9735dd63,13,m_p_ccm_pdu,4
13-694d6f7eeded0c7ef09516bcc843a30a,13,m_data_sent_in_event,1
13-6ad6263fe733d59c5fb314e5d0aa3aab,13,m_non_empty_data_not_allowed,1
13-6b824031e832752b89c5e94e40e5cf00,13,mp_rssi_average_compute_and_check,4
13-6bc834be7c859d62395822665a3d027e,13,m_invalid_behavr_suspected_bit_map,1
13-71efa29e226a904d4647179ae98c6093,13,m_tx_power_split_cache,7
13-72ddbf6991082faf6407383340d6d428,13,m_chan_idx_to_freq_offset,40
13-73a481a7b0398939fcc9fa0d3a719e48,13,m_hal_rcs,88
13-7465e7c6e96e0d7d0a8c57a5e8b5163d,13,m_callback_ll_dc_proc_shorter_conn_int_conn_rate_req_set,4
13-74dda3616231504fe014e25304e061e5,13,m_controller_error_event_params,1
13-76201abe044ca8d4afcb02622d9eb9ad,13,m_peer_list,408
13-78448770265d233b9ce9a6c9340a6ba6,13,m_acl_event_interface,16
13-790fc540c6570d8f82101c0a2b44ff63,13,m_auto_power_control_enable,1
13-796bc9be90b7da7f5119ee4948ef4480,13,slave_init_list_elem,8
13-7a494ba34011105bc9ca3424a5e84454,13,m_rpa_rand,24
13-7a4fd372db3f63205d20c24ee828d381,13,m_packet_send_rcv_bit_map,2
13-7a9c4b048f4ad23c3479e9e24f9855b1,13,m_rpa_rand_available,8
13-7abe1559a3cf99e260388f2a5a9a5b62,13,m_adv_event_start_us,4
13-7b5837094a6af9385f37a3f0999a70d7,13,m_c_to_h_flow_control_num_host_buffers,2
13-7cf269134e3fef81e9077331a1f10571,13,m_le_event_mask,8
13-7d456d7d0027c0657f407be2b5f791e8,13,m_adv_state_func_tables_legacy,24
13-7f2821af509c8e0117aeebe68040eaee,13,mp_init_list,4
13-7fde24b95578642dfd30c2258ad02da3,13,m_conn_event_report,34
13-81ebe355af25696fab684e10e23ab053,13,m_slave_subrate_req_unknown_rsp_rx_handler_func,4
13-81fca0796c58bda320b7ac7a29f903fc,13,m_adv_dr_callbacks_legacy,4
13-8220c2911411cbb5d4496c12259f2a6b,13,m_hal_aar,3
13-8318cd66117c24f9a33316bb3082b774,13,m_event_mask,8
13-84f7b083cd1972382353de1b81872b8e,13,m_rssi_golden_range_upper_limit,1
13-86ce5987e146fdf2cd0991fc4278f683,13,m_shorter_conn_int_event_raise_func,4
13-8bfb60bd546661ae66df16658083ada8,13,m_p_sent_ctrl_pdu,4
13-8e4442fb0d70606f3e70c2bd8ee4dac1,13,m_ctrl_pkt_rcvd_cb_table_slave,264
13-8ec60c512218d79508cecec2aadae01e,13,m_p_to_store_rx_pdu,4
13-8f97842f4f15754b067b06dbe04b9b65,13,m_dm_q_current_in_ctrl_consumer,2
13-9217cdda5b03c3ec5f725d0a06516395,13,m_event_interface,16
13-9404002a76b6441b0bbd6447fdbbc1cd,13,m_on_hci_reset_callback,4
13-9805fbc34de1d9b39f786af1a6b2549f,13,m_ctrl_pkt_sent_cb_table_slave,264
13-9c47d4b7b1c4ff3327089a0cc422d3f5,13,m_rssi_golden_range_lower_limit,1
13-a0c963aadd69d39f4bf2cfea4dac672d,13,adv_init_list_elem,8
13-a132c66dc0dd6fe6c7f580908a1f4079,13,m_state_prio_high,8
13-a1668b07d638bea3e981a4e78f93505f,13,___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS,12
13-a4c0bfc0430fc88244dea0a6a138b03a,13,mp_path_loss_monitoring_event_check_and_raise,4
13-a61aaf0b5d38a2b8972a18e2577e107e,13,m_wait_period_ms,2
13-a874ba8304ece775ac7c1793522746b4,13,m_slave_conn_rate_req_unknown_rsp_rx_handler_func,4
13-a88d644cb81e8cba828be788be6247af,13,m_hw_reset_callback,4
13-a896e02e8c69a730181b54919990497d,13,mp_acl_event_interface,4
13-a9cf1e031ba517b80e881e0a89c30598,13,m_adv_dir_event_start_us,4
13-a9d476ec7543aee5f243555f242058f3,13,m_p_rx_scratch_pdu,4
13-aa286adfe6dc52842aeeb7c5863a28b2,13,m_callback_ll_dc_proc_subrating_subrate_req_set,4
13-abaaff53627ba76dbbd7afb4f7d7777c,13,m_max_tx_payload,1
13-ac0987b3b1dbff039f35e7bfca9c6345,13,m_cfg_get_callback,16
13-aeab5de09e642cc97741dfa830783c16,13,m_consecutive_crc_err_count,1
13-af1969c2c57db1be1718e1292606d9c9,13,m_upper_target_rssi,1
13-b16d15b4421ffa198093fa45aa14a2aa,13,m_c_to_h_flow_control_enabled,1
13-b2c017150d3a47202f643932ddc03e88,13,m_p_trx_acl_tx_pdu,4
13-b32a09327cafdeb52f7eaa670feee7b3,13,m_rpa_rand_next,1
13-b4e828d254cdf453b0ce77fd57b5c089,13,m_event_continue_limit_us,4
13-ba70bfed97c16d06fecc71ca6e1956ce,13,m_power_control_unknown_rsp_rx_handler_slave_func,4
13-baaf8414effaa070422e89b96b6bfcc5,13,m_adv_ds_callbacks_legacy,8
13-c470c2d094acc36610b6d23e9eddaaec,13,m_list_size,1
13-c584a5593c2d0fe28949d40cb449ee7f,13,m_adv_hcto_callbacks_legacy,4
13-c609e83616a97a11b98ef41a7acd2067,13,m_q_in_ctrl,38
13-ca5223840357445892d6014689359d09,13,m_p_tx_queue,4
13-cc4a1296f4fa70dc8d618427cb30916d,13,mp_mem,4
13-ccee167a44db807f2e8058d1a55afd3f,13,m_event_mask_page2,8
13-cd47ad26ba2469c2fb931cbe17dd0506,13,m_max_rx_data_or_ctrl_payload_len,1
13-cd8685f5c05be3570568b0a3e6915a35,13,m_ll_ctrl,4
13-cf37970c21ad2cefd9b09578208ff1e4,13,m_shorter_conn_int_reject_req_func,4
13-cf5f4436da575f76e8c914bf231dfcd3,13,m_data_buffer_overflow_event_header,9
13-d1a37a03b589b97ecc3b2a5be51af3bc,13,m_accept_anonymous,1
13-d4e6068e99f091b1c5d1646838534ec6,13,m_random_addr_valid,1
13-d516f474d3a0c17c8387b2a59f86e001,13,m_rand_source,4
13-d682490e595ad6202906129b1bc607eb,13,m_num_pools,1
13-d91687ffa42a2ce8375013eb92111be8,13,m_non_empty_data_sent_in_event,1
13-d943f01e9d28db95f21f0cdb2e20e0d8,13,m_data_get_func,4
13-d9c53fdb049e132ff4f6db9716ba98be,13,m_adv_estimated_max_event_length_us,6
13-d9cdddda8bbab26c669e21efb1f1e036,13,m_power_control_transmit_power_set_slave_func,4
13-daea9eb849588d415fa86b4f4d39252d,13,m_sca,1
13-daf236206011c476366035bf5beea48c,13,mp_list,4
13-dbe1b81eaf9cb40badba13bca6f49bc6,13,m_elem_count,1
13-dd10c6c5b7058078c1f1b02fbad6c246,13,m_empty_pdu,34
13-df9bbd2688f4a7ce82d2ab04eaff8876,13,m_lower_target_rssi,1
13-e0e231a41c2dd0008ad65daf1e8a166d,13,m_first_packet_hcto_us,4
13-e2d8f51d8e34043d0c65fda24f715087,13,slave_reset_list_elem,8
13-e50cf1f023ff51fb830bf2eed34ab6ca,13,m_tcvr_tx_power_default,1
13-e61e39555fd7697f0f0d211426945a4d,13,m_fault_handler,4
13-e6b66ee74b69e56a52cad62b71bb5ccf,13,m_p_rcvd_ctrl_pdu,4
13-e7cfac63b2b0bd9273ac823719fdec7e,13,m_conn,8
13-e8b071a09c317abd930f1ac20afccab7,13,m_adv_nonconn_event_start_us,4
13-e917db40b56c6d3ebea4e70774ac86a3,13,m_sdc_init_state,1
13-ea36492c9ab291f47a3297e3a4d7de39,13,m_state_prio_low,8
13-ea43b28898895090cef21f469fe08295,13,m_feature_config,8
13-eb3ad0f2172148cb3665c59101c65def,13,m_resource_config,42
13-ec736a328ae92c47b34db11ca88b58b0,13,m_p_adv,4
13-ef080bbb2a12041d82cae960c6554822,13,m_subrating_context_create,4
13-ef994014d098e9fe2e8f8baa8e1e25a8,13,ll_pdu_pkt_length,66
13-f1d21cd7e049a20f7e22f1d376c94b5e,13,m_slave_supported,1
13-f2a32781c6cf0cdcc808548f12efb900,13,m_beta,4
13-f2c19d690c1ddbebfaf435ad2206a3c6,13,m_skds_ivs_ready,1
13-f54589b5099b6adad8d9df5b6e94f410,13,m_skds_ivs,12
13-f619426a9a051663f22e36b5ebe377ad,13,m_random_address,6
13-f7536f3deba7b1dd7a890ae68f9ccb02,13,m_invalid_behavr_bit_map,1
13-f80f45b407a935db7082a66d613ad7ef,13,mp_adv_state_func_tables,4
