uuid,parent,level,identifier,name,size
02-89a59689861225eb508a89e526638dd8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\bt_dev,bt_dev,4
02-8a1075be9012a6c1ab97401581fed081,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\on.2,on.2,4
02-bcffefb24c47487b0f13e3becc04ea7e,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\hdr_buf.1,hdr_buf.1,4
02-bf60b5dfc1686c9dfec6f18efd691470,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\remaining.2,remaining.2,4
02-c478a06e5a466222bbcb0c302cae027d,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\type.3,type.3,1
02-c55ea827d49c3deddbe705b73ec2b834,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\buf.0,buf.0,4
02-c8599d1502023c7d601ea24660fc9a5c,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\_thread_dummy,_thread_dummy,144
02-d6194c68fcc7e79bb57401be603cb1cc,01-bb1836de191ead431509f5d1b910124d,2,arch,arch,25
02-df0893220c993ffbeb28b75726e081f7,01-09498dbadf45966909850dc8a47ebb13,2,nrf,nrf,19460
02-e8acc63b1e238f3255c900eed37254b8,01-bb1836de191ead431509f5d1b910124d,2,lib,lib,16
02-eb37698b8a6b03272244b46166abbb91,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\state.4,state.4,1
02-ee5fe10904086488b93783648af4b107,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\cracen_initialized.0,cracen_initialized.0,4
02-fe69fd0a878b10d190c924b2398bad9c,01-bb1836de191ead431509f5d1b910124d,2,drivers,drivers,222
03-020a8cfa922969a0b9035333f45988c3,02-2f158c4731d76d5975b8546d85de1b34,3,C:\ncs,ncs,1728
03-1cb1159e7da1396bb694434a958c45ce,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\init.c,init.c,321
03-213c7980207cea7201cff8d664caf150,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\clock_control,clock_control,86
03-220b2a9ccbd0bf6d61dd085da17c5380,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\work.c,work.c,8
03-239d44f09ba4c853288f72de00e8538b,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\timeout.c,timeout.c,20
03-2c127bf32ccb4edf2bf22fea5a00e494,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\timer,timer,24
03-37a184204b9448f00fb83003d8a6cc69,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\entropy,entropy,2
03-5ae9b7f211e23aac3df5f2b8f3b8eada,02-0eb9b3af2e4a00837a1b1a854c9ea18c,3,modules\crypto,crypto,1428
03-74136b24217cb75599440e6e1d807cf7,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\serial,serial,68
03-7dfd0916e87aaa90a45bf1ec3391e970,02-df0893220c993ffbeb28b75726e081f7,3,nrf\subsys,subsys,19436
03-955871c9778abe2297251e689899dcdc,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\gpio,gpio,42
03-9abfc3fa0a586782b875ee02ad45dcd8,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\bluetooth,bluetooth,6319
03-bda16fa0e64e7aad8ddd86b71b0c308c,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\system_work_q.c,system_work_q.c,512
03-cde9e8dec3ca8de88aa6cf61c1c0252c,02-0eb9b3af2e4a00837a1b1a854c9ea18c,3,modules\hal,hal,300
03-dd302f94682dbd2a114d63b0433602e0,02-e8acc63b1e238f3255c900eed37254b8,3,lib\os,os,4
03-e5823ba08cf6f8acc6662017ec572078,02-e8acc63b1e238f3255c900eed37254b8,3,lib\libc,libc,12
03-e8acc63b1e238f3255c900eed37254b8,02-df0893220c993ffbeb28b75726e081f7,3,nrf\lib,lib,20
03-f843a7390a4012d214747466b1f97def,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\timeslicing.c,timeslicing.c,37
03-f926b3e222d7afee57071b2256839701,02-d6194c68fcc7e79bb57401be603cb1cc,3,arch\arm,arm,25
03-fe69fd0a878b10d190c924b2398bad9c,02-df0893220c993ffbeb28b75726e081f7,3,nrf\drivers,drivers,4
